Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	AHR	Exception
1222	Spectrogram 1	1	5937.230000	5937.454000	4000.000000	18000.000000	8000.000000	Trillphee	8.717228	-33.228061	53.486904	0
1223	Spectrogram 1	1	5937.488000	5937.634000	4000.000000	18000.000000	8000.000000	Trillphee	9.395899	-33.473876	49.576939	0
1224	Spectrogram 1	1	5937.680000	5937.760000	4000.000000	18000.000000	8000.000000	Trill	12.881702	-36.182965	49.564124	0
1225	Spectrogram 1	1	5959.136000	5959.612000	4000.000000	18000.000000	8000.000000	Phee	4.896417	-36.344784	35.911655	1
1226	Spectrogram 1	1	5959.652000	5960.818000	4000.000000	18000.000000	8000.000000	Phee	10.134792	-23.274660	97.780452	0
1227	Spectrogram 1	1	5971.334000	5973.088000	4000.000000	18000.000000	8000.000000	Phee	4.722187	-29.867501	52.312150	1
1228	Spectrogram 1	1	5985.920000	5986.108000	4000.000000	18000.000000	8000.000000	Trillphee	12.945065	-32.668156	76.607157	0
1229	Spectrogram 1	1	5986.130000	5986.192000	4000.000000	18000.000000	8000.000000	Trillphee	6.330906	-34.958180	36.411644	0
1230	Spectrogram 1	1	5986.220000	5986.726000	4000.000000	18000.000000	8000.000000	Phee	15.072782	-28.931170	106.088467	0
1231	Spectrogram 1	1	5994.602000	5994.682000	4000.000000	18000.000000	8000.000000	Trillphee	7.834503	-36.041690	35.947649	0
1232	Spectrogram 1	1	5994.794000	5994.844000	4000.000000	18000.000000	8000.000000	Trill	8.925438	-35.481698	40.498648	0
1233	Spectrogram 1	1	5994.884000	5994.970000	4000.000000	18000.000000	8000.000000	Trillphee	7.941231	-35.920680	35.999534	0
1234	Spectrogram 1	1	5995.022000	5995.108000	4000.000000	18000.000000	8000.000000	Trill	6.410728	-33.937007	39.832858	0
1235	Spectrogram 1	1	5996.918000	5997.400000	4000.000000	18000.000000	8000.000000	Trillphee	13.185823	-32.783974	69.283678	0
1236	Spectrogram 1	1	6005.784000	6005.894000	4000.000000	18000.000000	8000.000000	Trill	11.472033	-34.936979	50.969628	0
1237	Spectrogram 1	1	6005.916000	6006.248000	4000.000000	18000.000000	8000.000000	Trillphee	13.805273	-33.990210	70.098809	0
1238	Spectrogram 1	1	6006.294000	6006.434000	4000.000000	18000.000000	8000.000000	Trillphee	8.146105	-36.812640	33.526935	0
1239	Spectrogram 1	1	6008.934000	6009.098000	4000.000000	18000.000000	8000.000000	Trillphee	6.576112	-36.656332	31.552733	3
1240	Spectrogram 1	1	6020.370000	6020.540000	4000.000000	18000.000000	8000.000000	Trillphee	12.146835	-36.158450	48.030391	0
1241	Spectrogram 1	1	6021.204000	6021.314000	4000.000000	18000.000000	8000.000000	Trill	9.965452	-37.013607	34.767349	0
1242	Spectrogram 1	1	6043.014000	6043.850000	4000.000000	18000.000000	8000.000000	Trillphee	8.387538	-33.124559	58.207916	0
1243	Spectrogram 1	1	6074.304000	6075.386000	4000.000000	18000.000000	8000.000000	Phee	13.083893	-26.732144	91.164614	0
1244	Spectrogram 1	1	6086.250000	6087.242000	4000.000000	18000.000000	8000.000000	Phee	18.535141	-22.637484	160.861406	0
1245	Spectrogram 1	1	6088.632000	6089.222000	4000.000000	18000.000000	8000.000000	Trillphee	10.890475	-37.862085	42.694665	0
1246	Spectrogram 1	1	6089.352000	6089.780000	4000.000000	18000.000000	8000.000000	Trill	9.960710	-32.815981	75.769220	0
1247	Spectrogram 1	1	6089.922000	6090.026000	4000.000000	18000.000000	8000.000000	Trill	9.772776	-34.641179	56.617183	0
1248	Spectrogram 1	1	6090.066000	6090.176000	4000.000000	18000.000000	8000.000000	Trillphee	10.982953	-37.794866	39.011074	0
1249	Spectrogram 1	1	6090.270000	6090.398000	4000.000000	18000.000000	8000.000000	Trill	8.406329	-35.838163	37.379706	0
1250	Spectrogram 1	1	6090.612000	6090.758000	4000.000000	18000.000000	8000.000000	Trillphee	8.750292	-33.485552	49.096060	0
1251	Spectrogram 1	1	6092.622000	6092.738000	4000.000000	18000.000000	8000.000000	Phee	7.515263	-31.945835	64.927488	0
1252	Spectrogram 1	1	6094.020000	6094.250000	4000.000000	18000.000000	8000.000000	Trillphee	9.023033	-33.926431	67.397305	0
1253	Spectrogram 1	1	6095.388000	6095.570000	4000.000000	18000.000000	8000.000000	Phee	14.092988	-38.634572	40.674935	0
1254	Spectrogram 1	1	6095.928000	6096.098000	4000.000000	18000.000000	8000.000000	Trillphee	7.363651	-31.796830	47.157287	0
1255	Spectrogram 1	1	6099.240000	6099.566000	4000.000000	18000.000000	8000.000000	Trillphee	13.240838	-37.551961	44.904094	0
1256	Spectrogram 1	1	6099.738000	6099.818000	4000.000000	18000.000000	8000.000000	Trill	8.985371	-35.448047	36.428864	0
1257	Spectrogram 1	1	6099.858000	6099.956000	4000.000000	18000.000000	8000.000000	Trill	8.646002	-35.601624	41.950873	0
1258	Spectrogram 1	1	6100.006000	6101.784000	4000.000000	18000.000000	8000.000000	Phee	5.356075	-31.880905	42.079470	1
1259	Spectrogram 1	1	6106.012000	6106.128000	4000.000000	18000.000000	8000.000000	Trillphee	9.090811	-32.902867	56.723934	0
1260	Spectrogram 1	1	6108.106000	6108.222000	4000.000000	18000.000000	8000.000000	Trill	11.086303	-35.248522	54.249867	0
1261	Spectrogram 1	1	6122.902000	6123.024000	4000.000000	18000.000000	8000.000000	Trillphee	14.080246	-31.131336	93.188672	0
1262	Spectrogram 1	1	6124.054000	6124.146000	4000.000000	18000.000000	8000.000000	Trill	5.573367	-37.622171	34.017700	1
1263	Spectrogram 1	1	6125.704000	6125.814000	4000.000000	18000.000000	8000.000000	Trillphee	4.567621	-37.548093	36.995222	1
1264	Spectrogram 1	1	6139.786000	6139.962000	4000.000000	18000.000000	8000.000000	Trill	5.637093	-34.020203	39.300005	1
1265	Spectrogram 1	1	6139.990000	6140.352000	4000.000000	18000.000000	8000.000000	Trillphee	11.097256	-30.847599	86.193152	0
1266	Spectrogram 1	1	6140.434000	6140.532000	4000.000000	18000.000000	8000.000000	Phee	10.489482	-33.915686	62.241439	0
1267	Spectrogram 1	1	6142.978000	6143.364000	4000.000000	18000.000000	8000.000000	Trillphee	8.748060	-34.345812	51.796603	0
1268	Spectrogram 1	1	6143.440000	6143.562000	4000.000000	18000.000000	8000.000000	Trill	8.482053	-35.488781	32.987795	0
1269	Spectrogram 1	1	6143.644000	6143.730000	4000.000000	18000.000000	8000.000000	Trill	12.675449	-30.446039	58.737414	0
1270	Spectrogram 1	1	6144.400000	6144.492000	4000.000000	18000.000000	8000.000000	Trill	12.536222	-37.921337	46.509720	0
1271	Spectrogram 1	1	6144.586000	6144.708000	4000.000000	18000.000000	8000.000000	Trillphee	11.489415	-37.146171	42.684151	0
1272	Spectrogram 1	1	6144.898000	6144.954000	4000.000000	18000.000000	8000.000000	Trill	12.055664	-38.550571	32.449694	0
1273	Spectrogram 1	1	6146.608000	6146.706000	4000.000000	18000.000000	8000.000000	Trillphee	10.868598	-36.516729	42.313186	0
1274	Spectrogram 1	1	6155.224000	6155.322000	4000.000000	18000.000000	8000.000000	Trill	12.767702	-33.795475	60.365775	0
1275	Spectrogram 1	1	6160.702000	6161.160000	4000.000000	18000.000000	8000.000000	Phee	9.537644	-31.954680	67.348908	0
1276	Spectrogram 1	1	6161.230000	6161.598000	4000.000000	18000.000000	8000.000000	Phee	13.069536	-27.864128	97.790152	0
1277	Spectrogram 1	1	6165.916000	6166.146000	4000.000000	18000.000000	8000.000000	Trill	5.835004	-36.863660	33.973625	1
1278	Spectrogram 1	1	6177.538000	6178.884000	4000.000000	18000.000000	8000.000000	Trillphee	9.444657	-32.090891	73.429980	0
1279	Spectrogram 1	1	6184.324000	6184.428000	4000.000000	18000.000000	8000.000000	Phee	4.927157	-32.763221	45.013171	1
1280	Spectrogram 1	1	6193.972000	6194.052000	4000.000000	18000.000000	8000.000000	Trillphee	6.171729	-38.395919	30.974948	3
1281	Spectrogram 1	1	6203.210000	6204.034000	4000.000000	18000.000000	8000.000000	Phee	4.378513	-32.605128	44.930344	1
1282	Spectrogram 1	1	6204.110000	6204.598000	4000.000000	18000.000000	8000.000000	Trillphee	10.396049	-28.616785	105.763123	0
1283	Spectrogram 1	1	6216.146000	6216.202000	4000.000000	18000.000000	8000.000000	Trill	4.671035	-32.358014	61.389668	1
1284	Spectrogram 1	1	6217.232000	6217.300000	4000.000000	18000.000000	8000.000000	Trill	6.829431	-37.292157	42.018743	0
1285	Spectrogram 1	1	6231.914000	6232.780000	4000.000000	18000.000000	8000.000000	Phee	8.955620	-33.382975	82.838786	0
1286	Spectrogram 1	1	6239.840000	6240.058000	4000.000000	18000.000000	8000.000000	Trillphee	11.382890	-36.104518	47.380011	0
1287	Spectrogram 1	1	6240.092000	6240.334000	4000.000000	18000.000000	8000.000000	Trill	12.151920	-35.385594	72.732199	0
1288	Spectrogram 1	1	6240.524000	6240.682000	4000.000000	18000.000000	8000.000000	Trill	14.440707	-35.629358	63.623220	0
1289	Spectrogram 1	1	6241.532000	6241.720000	4000.000000	18000.000000	8000.000000	Trillphee	9.888771	-34.993193	67.136499	0
1290	Spectrogram 1	1	6250.628000	6250.774000	4000.000000	18000.000000	8000.000000	Trillphee	5.180661	-35.234380	43.991757	1
1291	Spectrogram 1	1	6253.976000	6254.056000	4000.000000	18000.000000	8000.000000	Trillphee	7.272039	-39.138722	32.388556	0
1292	Spectrogram 1	1	6272.714000	6274.048000	4000.000000	18000.000000	8000.000000	Phee	4.300652	-35.249787	60.143801	1
1293	Spectrogram 1	1	6279.440000	6279.502000	4000.000000	18000.000000	8000.000000	Trill	6.692821	-37.160409	38.110791	0
1294	Spectrogram 1	1	6279.524000	6279.592000	4000.000000	18000.000000	8000.000000	Trillphee	7.656165	-36.844195	36.698705	0
1295	Spectrogram 1	1	6279.614000	6279.838000	4000.000000	18000.000000	8000.000000	Trillphee	6.797554	-38.296831	35.936968	0
1296	Spectrogram 1	1	6279.926000	6280.138000	4000.000000	18000.000000	8000.000000	Phee	10.564006	-33.257792	60.026353	0
1297	Spectrogram 1	1	6299.654000	6299.980000	4000.000000	18000.000000	8000.000000	Phee	9.510991	-25.137887	142.776883	0
1298	Spectrogram 1	1	6300.006000	6300.050000	4000.000000	18000.000000	8000.000000	Phee	5.998805	-24.487900	189.720692	1
1299	Spectrogram 1	1	6300.906000	6301.868000	4000.000000	18000.000000	8000.000000	Phee	7.159226	-29.115932	111.375455	0
1300	Spectrogram 1	1	6308.016000	6308.702000	4000.000000	18000.000000	8000.000000	Phee	5.148678	-33.972026	63.175368	1
1301	Spectrogram 1	1	6308.838000	6308.900000	4000.000000	18000.000000	8000.000000	Trill	5.405296	-33.692872	63.360302	1
1302	Spectrogram 1	1	6314.544000	6316.394000	4000.000000	18000.000000	8000.000000	Phee	5.408400	-34.536687	84.138747	1
1303	Spectrogram 1	1	6403.222000	6403.662000	4000.000000	18000.000000	8000.000000	Trill	10.030666	-34.686987	86.364361	0
1304	Spectrogram 1	1	6433.276000	6433.350000	4000.000000	18000.000000	8000.000000	Trillphee	6.883062	-37.167657	40.286341	0
1305	Spectrogram 1	1	6447.148000	6447.186000	4000.000000	18000.000000	8000.000000	Trill	7.770880	-37.805408	41.616930	0
1306	Spectrogram 1	1	6447.292000	6447.318000	4000.000000	18000.000000	8000.000000	Trill	7.418564	-38.568348	41.866194	0
1307	Spectrogram 1	1	6447.556000	6447.594000	4000.000000	18000.000000	8000.000000	Trill	7.919156	-38.713229	42.725101	0
1308	Spectrogram 1	1	6447.694000	6447.714000	4000.000000	18000.000000	8000.000000	Trill	7.387967	-39.033024	37.943396	0
1309	Spectrogram 1	1	6447.832000	6447.852000	4000.000000	18000.000000	8000.000000	Trill	8.565434	-38.714836	43.364762	0
1310	Spectrogram 1	1	6490.780000	6490.806000	4000.000000	18000.000000	8000.000000	Trill	7.612430	-39.089550	37.096829	0
1311	Spectrogram 1	1	6501.500000	6503.536000	4000.000000	18000.000000	8000.000000	Phee	13.550005	-20.510464	251.460189	0
1312	Spectrogram 1	1	6509.558000	6509.578000	4000.000000	18000.000000	8000.000000	Phee	6.076832	-37.582431	41.027051	2
1313	Spectrogram 1	1	6519.428000	6519.484000	4000.000000	18000.000000	8000.000000	Trill	4.182833	-38.341304	34.103203	1
1314	Spectrogram 1	1	6528.188000	6528.220000	4000.000000	18000.000000	8000.000000	Trill	5.448076	-37.215241	38.047803	1
1315	Spectrogram 1	1	6528.218000	6528.256000	4000.000000	18000.000000	8000.000000	Trill	6.062215	-37.672308	57.257296	0
1316	Spectrogram 1	1	6528.326000	6528.358000	4000.000000	18000.000000	8000.000000	Trill	5.053922	-37.199493	39.387814	1
1317	Spectrogram 1	1	6528.356000	6528.400000	4000.000000	18000.000000	8000.000000	Trill	5.202805	-36.945580	57.238264	1
1318	Spectrogram 1	1	6528.422000	6528.484000	4000.000000	18000.000000	8000.000000	Trill	4.718284	-37.024465	40.626575	1
1319	Spectrogram 1	1	6570.878000	6570.952000	4000.000000	18000.000000	8000.000000	Trill	4.774210	-37.823331	39.195050	1
1320	Spectrogram 1	1	6613.878000	6614.432000	4000.000000	18000.000000	8000.000000	Phee	12.594276	-30.081954	138.068912	0
1321	Spectrogram 1	1	6624.942000	6625.016000	4000.000000	18000.000000	8000.000000	Trill	5.226539	-34.985088	53.440827	1
1322	Spectrogram 1	1	6636.234000	6636.866000	4000.000000	18000.000000	8000.000000	Phee	8.772900	-35.677187	69.973040	0
1323	Spectrogram 1	1	6637.692000	6637.772000	4000.000000	18000.000000	8000.000000	Trill	8.579581	-35.861267	51.856227	0
1324	Spectrogram 1	1	6638.190000	6638.300000	4000.000000	18000.000000	8000.000000	Trill	9.649347	-34.935446	63.271263	0
1325	Spectrogram 1	1	6638.454000	6638.624000	4000.000000	18000.000000	8000.000000	Phee	7.948416	-38.278586	46.219998	0
1326	Spectrogram 1	1	6641.718000	6641.930000	4000.000000	18000.000000	8000.000000	Trill	6.373548	-35.569468	76.527721	0
1327	Spectrogram 1	1	6644.172000	6644.276000	4000.000000	18000.000000	8000.000000	Trillphee	10.078426	-35.246763	55.515480	0
1328	Spectrogram 1	1	6644.310000	6644.372000	4000.000000	18000.000000	8000.000000	Trill	11.259634	-32.122232	59.836878	0
1329	Spectrogram 1	1	6644.592000	6644.678000	4000.000000	18000.000000	8000.000000	Trillphee	4.718497	-34.791534	32.147731	1
1330	Spectrogram 1	1	6654.774000	6654.914000	4000.000000	18000.000000	8000.000000	Trill	4.087530	-37.192853	39.318038	1
1331	Spectrogram 1	1	6672.126000	6672.200000	4000.000000	18000.000000	8000.000000	Trill	7.777850	-36.901439	41.786081	0
1332	Spectrogram 1	1	6674.490000	6674.780000	4000.000000	18000.000000	8000.000000	Trill	8.232845	-37.951796	37.749023	0
1333	Spectrogram 1	1	6681.018000	6681.068000	4000.000000	18000.000000	8000.000000	Trill	10.210614	-38.321615	40.646071	0
1334	Spectrogram 1	1	6690.540000	6690.560000	4000.000000	18000.000000	8000.000000	Trill	6.574906	-38.863601	36.229974	2
1335	Spectrogram 1	1	6690.666000	6690.698000	4000.000000	18000.000000	8000.000000	Trill	6.705540	-38.543211	42.822567	0
1336	Spectrogram 1	1	6693.234000	6693.284000	4000.000000	18000.000000	8000.000000	Trill	7.223788	-38.365283	35.677972	0
1337	Spectrogram 1	1	6693.780000	6693.908000	4000.000000	18000.000000	8000.000000	Trill	5.327319	-36.722763	38.335244	1
1338	Spectrogram 1	1	6728.278000	6728.322000	4000.000000	18000.000000	8000.000000	Trill	14.149638	-38.954143	36.902553	0
1339	Spectrogram 1	1	6734.290000	6734.406000	4000.000000	18000.000000	8000.000000	Trillphee	9.697017	-34.856338	48.410896	0
1340	Spectrogram 1	1	6769.600000	6769.698000	4000.000000	18000.000000	8000.000000	Trill	11.249223	-37.223527	38.336500	0
1341	Spectrogram 1	1	6771.820000	6771.846000	4000.000000	18000.000000	8000.000000	Trill	6.009759	-38.104875	43.594310	0
1342	Spectrogram 1	1	6802.784000	6803.350000	4000.000000	18000.000000	8000.000000	Trillphee	10.133424	-34.801216	56.249983	0
1343	Spectrogram 1	1	6804.824000	6804.916000	4000.000000	18000.000000	8000.000000	Trillphee	8.744603	-35.226952	44.484590	0
1344	Spectrogram 1	1	6823.868000	6823.936000	4000.000000	18000.000000	8000.000000	Trillphee	9.287927	-34.339178	53.466858	0
1345	Spectrogram 1	1	6823.934000	6823.948000	4000.000000	18000.000000	8000.000000	Trill	10.394156	-38.056923	39.265527	2
1346	Spectrogram 1	1	6852.056000	6852.130000	4000.000000	18000.000000	8000.000000	Trill	8.602307	-38.492934	31.744587	3
1347	Spectrogram 1	1	6884.906000	6884.998000	4000.000000	18000.000000	8000.000000	Trillphee	12.292015	-33.559423	56.970056	0
1348	Spectrogram 1	1	6885.992000	6886.114000	4000.000000	18000.000000	8000.000000	Trill	11.108264	-33.599312	51.894449	0
1349	Spectrogram 1	1	6886.136000	6886.588000	4000.000000	18000.000000	8000.000000	Trillphee	11.464099	-31.676598	70.581856	0
1350	Spectrogram 1	1	6887.804000	6887.998000	4000.000000	18000.000000	8000.000000	Trillphee	14.089659	-34.623414	66.603782	0
1351	Spectrogram 1	1	6888.896000	6889.012000	4000.000000	18000.000000	8000.000000	Trill	15.622790	-33.246911	77.802755	0
1352	Spectrogram 1	1	6890.546000	6890.704000	4000.000000	18000.000000	8000.000000	Trill	12.808820	-34.658335	57.231589	0
1353	Spectrogram 1	1	6890.798000	6890.854000	4000.000000	18000.000000	8000.000000	Trill	15.253904	-35.362534	51.899432	0
1354	Spectrogram 1	1	6904.080000	6904.610000	4000.000000	18000.000000	8000.000000	Trillphee	13.965413	-31.729210	82.838951	0
1355	Spectrogram 1	1	6907.488000	6907.892000	4000.000000	18000.000000	8000.000000	Trillphee	7.821829	-38.522421	32.843543	0
1356	Spectrogram 1	1	6908.484000	6908.606000	4000.000000	18000.000000	8000.000000	Trill	9.064507	-36.792540	41.159239	0
1357	Spectrogram 1	1	6909.330000	6909.404000	4000.000000	18000.000000	8000.000000	Trill	10.316637	-38.681971	36.507945	0
1358	Spectrogram 1	1	6911.562000	6911.882000	4000.000000	18000.000000	8000.000000	Phee	7.315752	-31.662611	60.941829	0
1359	Spectrogram 1	1	6912.492000	6912.842000	4000.000000	18000.000000	8000.000000	Trillphee	5.934287	-33.479873	55.372232	1
1360	Spectrogram 1	1	6913.860000	6913.910000	4000.000000	18000.000000	8000.000000	Trill	8.861587	-31.818091	58.254986	0
1361	Spectrogram 1	1	6918.240000	6918.416000	4000.000000	18000.000000	8000.000000	Trillphee	11.591966	-38.915706	34.895765	0
1362	Spectrogram 1	1	6925.248000	6925.292000	4000.000000	18000.000000	8000.000000	Trill	15.308514	-36.752626	32.282535	0
1363	Spectrogram 1	1	6926.064000	6926.150000	4000.000000	18000.000000	8000.000000	Phee	5.972662	-32.256378	46.760217	1
1364	Spectrogram 1	1	6928.566000	6928.700000	4000.000000	18000.000000	8000.000000	Trill	12.768096	-30.757142	75.333040	0
1365	Spectrogram 1	1	6928.740000	6928.838000	4000.000000	18000.000000	8000.000000	Trill	12.392051	-33.965133	56.064986	0
1366	Spectrogram 1	1	6929.256000	6929.378000	4000.000000	18000.000000	8000.000000	Trill	15.847246	-30.111667	68.455837	0
1367	Spectrogram 1	1	6934.350000	6934.430000	4000.000000	18000.000000	8000.000000	Trill	14.334450	-36.178130	51.518630	0
1368	Spectrogram 1	1	6980.292000	6980.690000	4000.000000	18000.000000	8000.000000	Phee	17.945523	-29.648647	107.001430	0
1369	Spectrogram 1	1	6985.704000	6985.856000	4000.000000	18000.000000	8000.000000	Trillphee	11.208774	-36.731473	49.477415	0
1370	Spectrogram 1	1	6987.264000	6987.350000	4000.000000	18000.000000	8000.000000	Trill	12.151000	-35.914159	46.027897	0
1371	Spectrogram 1	1	6987.396000	6987.470000	4000.000000	18000.000000	8000.000000	Trill	17.067994	-32.837482	56.541458	0
1372	Spectrogram 1	1	6988.488000	6988.556000	4000.000000	18000.000000	8000.000000	Trill	5.868649	-37.412717	32.643996	1
1373	Spectrogram 1	1	6988.674000	6988.724000	4000.000000	18000.000000	8000.000000	Trill	14.006505	-35.549294	46.691783	0
1374	Spectrogram 1	1	6989.082000	6989.258000	4000.000000	18000.000000	8000.000000	Trillphee	7.957917	-37.873892	34.570992	0
1375	Spectrogram 1	1	6993.630000	6993.746000	4000.000000	18000.000000	8000.000000	Trillphee	12.458338	-38.731099	38.135473	0
1376	Spectrogram 1	1	7000.192000	7000.548000	4000.000000	18000.000000	8000.000000	Trillphee	8.379324	-35.883365	46.179603	0
1377	Spectrogram 1	1	7000.786000	7000.860000	4000.000000	18000.000000	8000.000000	Trillphee	9.648101	-31.031511	57.902909	0
1378	Spectrogram 1	1	7001.032000	7001.142000	4000.000000	18000.000000	8000.000000	Phee	14.666426	-31.052257	78.618246	0
1379	Spectrogram 1	1	7007.344000	7007.778000	4000.000000	18000.000000	8000.000000	Trillphee	16.685564	-35.842110	41.158208	0
1380	Spectrogram 1	1	7009.756000	7009.836000	4000.000000	18000.000000	8000.000000	Trill	9.689663	-38.121452	39.589490	0
1381	Spectrogram 1	1	7011.448000	7011.792000	4000.000000	18000.000000	8000.000000	Trillphee	13.125502	-35.729580	60.796861	0
1382	Spectrogram 1	1	7012.744000	7012.872000	4000.000000	18000.000000	8000.000000	Trill	15.213619	-34.327561	78.350107	0
1383	Spectrogram 1	1	7046.668000	7047.162000	4000.000000	18000.000000	8000.000000	Trillphee	10.696643	-30.779146	75.459049	0
1384	Spectrogram 1	1	7084.966000	7085.310000	4000.000000	18000.000000	8000.000000	Trill	12.178344	-35.793588	43.405922	0
